,sector_y,period,company,ticker,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,pay_out_ratio,net_debt_ebitda,net_interest_ebitda,net_debt_equity,asset_turn_over,free_cash_flow,fcf_dividends,debt_to_fcf,fcf_revenues,interest_coverage_fcf,sg_a_ratio,op_expense_ratio,r_and_d_ratio,cash_ratio,wk_turnover,ebitda_margin,ebit_margin,pre_tax_margin,tax_to_revenues,target
1735,telecom,2013-09-30,VERIZON COMMUNICATIONS INC,VZ,0.601,0.114,0.091,0.124,0.047,0.925,0.7879999999999999,1.6469999999999998,0.231,5.977142857142857,1.6348413234301147,0.08679945982444294,0.5690714864912507,0.5143636056868335,809,6.4647713226205195,59.856613102595794,0.0069834090085113,3.1779975278121135,0.34486300778619894,0.4869481898382335,0.0,0.1321783647425434,-0.04938452773509659,0.2556842704970392,0.11359908844500458,0.08543238437235641,-0.005697218721406005,9
1736,health_care,2013-09-30,VERTEX PHARMACEUTICALS INC / MA,VRTX,0.845,0.032,-0.034,-0.040999999999999995,-0.018000000000000002,-0.797,3.674,1.235,0.156,-0.0,-10.241379310344827,0.1724137931034483,-0.7220421393841167,0.5534613990576296,85,0.0,-10.48235294117647,0.05566470203012443,0.17647058823529413,0.28356254092992794,0.8133595284872298,0.501637197118533,3.0508083140877598,0.7576948264571054,0.05697445972495088,0.032089063523248196,0.020956123117223315,0.0,1
1737,consumer_discretionary,2013-09-30,Viacom Inc.,VIAB,0.503,0.28,0.16899999999999998,0.327,0.102,0.892,1.435,2.2159999999999997,0.418,0.24721106648817492,2.055084745762712,0.10942173479561317,1.180386542591267,0.6011841168091168,1999,0.2771385692846423,4.12456228114057,0.14801925212884118,0.21960980490245122,0.20599777860051832,0.22325064790818216,0.0,0.3035287874767843,0.12136245834875972,0.2970751573491299,0.27982228804146614,0.25020362828582005,0.08093298778230285,3
1738,information_tech,2013-09-30,VISA INC.,V,1.0,0.608,0.47200000000000003,0.20199999999999999,0.154,-0.332,1.891,0.307,0.0,0.14678899082568808,-0.44286680189317107,0.0,-0.12128282042735992,0.3269377922630013,-1809,-0.44223327805417356,1.8103924820342732,-0.15681345353675452,-0.0,0.3193481276005548,0.39190360610263525,0.0,0.8921274856987197,0.28346047156726767,0.6410367545076283,0.6080963938973648,0.6136442441054092,0.14121012482662967,2
1739,real_estate,2013-09-30,Vornado Realty Trust,VNO,0.627,0.37,0.262,0.078,0.031,1.584,0.127,1.494,0.115,1.4080145719489983,1.0195058517555267,0.4850455136540962,0.17721518987341772,0.12005438477226377,870,0.8885057471264368,1.8022988505747126,0.32842582106455265,0.8574712643678161,0.07172517931294828,0.2567006417516044,0.0,0.09084027252081757,-3.4839562098905246,0.5805964514911287,0.3699509248773122,0.1819554548886372,0.003020007550018875,6
1740,materials,2013-09-30,Vulcan Materials,VMC,0.13,0.027000000000000003,-0.021,-0.013999999999999999,-0.006999999999999999,-9.042,2.2569999999999997,1.161,0.32899999999999996,-0.09433962264150944,5.9900249376558605,0.5286783042394015,0.6386599308694496,0.3158607112095484,479,0.010438413361169102,5.014613778705637,0.18659914296844565,0.44258872651356995,0.10089598753408648,0.10323334631865991,0.0,0.6307339449541285,0.21386832878846904,0.15621347876899103,0.026879626022594468,-0.04674717569146864,-0.025710946630307752,5
1741,consumer_staples,2013-09-30,WAL MART STORES INC,WMT,0.248,0.059000000000000004,0.038,0.233,0.08800000000000001,0.75,0.818,1.6469999999999998,0.282,0.3261545683938736,1.3264301430143015,0.0566006600660066,0.6313522712396911,2.3237300123153317,12781,0.4348642516235036,3.773491902042094,0.027203572371165618,0.16102026445505047,0.18919264071106873,0.18919264071106873,0.0,0.12039101587992168,-0.028469993274134364,0.0773900235830985,0.059157819457333324,0.05477749304000613,0.01698706760772027,7
1742,consumer_discretionary,2013-09-30,WALT DISNEY CO/,DIS,0.43700000000000006,0.205,0.142,0.14,0.075,0.474,0.988,0.8590000000000001,0.21600000000000003,0.42428571428571427,1.321180072362928,0.032563317561925965,0.3283606179386673,0.5312368244835197,2654,0.8952524491333835,5.3658628485305195,0.061951447245564895,0.1322532027128862,0.1858076563958917,0.23218954248366014,0.0,0.22120292454131604,-0.004108309990662932,0.2516106442577031,0.2045518207282913,0.2111811391223156,0.06902427637721756,3
1743,industrials,2013-09-30,Waste Management Inc.,WM,0.349,0.147,0.063,0.129,0.037000000000000005,1.311,0.7979999999999999,2.46,0.429,0.8053855569155447,2.9478471801091573,0.14675560946027896,1.4564794007490636,0.5909425466510803,1071,0.6143790849673203,9.07749766573296,0.07846728698073119,0.4519140989729225,0.10784672869807312,0.20287200527511173,0.0,0.06389986824769434,-0.044911715143966593,0.24162942340098176,0.14660414682394315,0.09546486922118837,0.03245659022639021,0
1744,health_care,2013-09-30,Waters Corporation,WAT,0.598,0.28,0.266,0.335,0.154,0.733,4.797,1.172,0.385,0.0,-0.6420863309352518,0.04316546762589928,-0.24170616113744076,0.578110383536015,362,0.0,-0.9861878453038674,0.19525350593311758,0.06629834254143646,0.25836030204962246,0.3187702265372168,0.05285868392664509,3.3333333333333335,0.97680690399137,0.2998921251348436,0.27939590075512405,0.2626752966558792,-0.0037756202804746495,1
1745,real_estate,2013-09-30,Welltower Inc.,WELL,1.0,0.35100000000000003,0.163,0.027999999999999997,0.015,-4.303999999999999,7.2860000000000005,0.852,0.436,0.0,6.425021422450729,0.3101970865467009,0.7103742302226433,0.09233208859788225,-955,-0.0,-7.85130890052356,-0.5290858725761773,-0.37905759162303665,0.05373961218836565,0.6493074792243767,0.0,2.238095238095238,1.6094182825484764,0.6465373961218837,0.3506925207756233,0.10304709141274238,0.00443213296398892,6
1746,information_tech,2013-09-30,WESTERN DIGITAL CORP,WDC,0.284,0.136,0.064,0.124,0.07,2.897,1.912,0.778,0.139,0.1846938775510204,-0.7094635322483424,0.013261000602772756,-0.29823894590143163,1.0936876603020804,2839,0.06375484325466714,-0.8291651990137372,0.1849390919158361,0.01549841493483621,0.045990489218943394,0.14839424141749724,0.10240375219855384,1.0845708532595015,0.23614096801511303,0.2161422708618331,0.1358217705686926,0.07960393459709465,0.015764445313008923,2
1747,information_tech,2013-09-30,Western Union Co,WU,0.436,0.235,0.18100000000000002,1.091,0.10800000000000001,1.01,0.429,9.062999999999999,0.426,0.2475633528265107,1.4289340101522843,0.11040609137055837,2.3931987247608926,0.5984576378618213,1036,0.24517374517374518,2.1737451737451736,0.18287731685789937,0.16795366795366795,0.20141218005295675,0.20141218005295675,0.0,0.42881274131274133,-0.41782877316857897,0.27819947043248017,0.23477493380406,0.20635481023830538,0.02524271844660194,2
1748,real_estate,2013-09-30,WEYERHAEUSER CO,WY,0.166,0.10300000000000001,0.064,0.09300000000000001,0.03,1.742,1.5,2.062,0.39399999999999996,0.8675324675324675,3.7849162011173183,0.2756052141527002,0.9883296863603209,0.4756194409148666,671,0.4977645305514158,6.05812220566319,0.11203873768575723,0.44113263785394935,0.08315244615127734,0.06311571213892135,0.005343129069961597,0.5595015576323987,0.13391217231591251,0.17932876941058606,0.10318918016363333,0.05376523626648856,0.0016697278343629988,6
1749,consumer_discretionary,2013-09-30,WHIRLPOOL CORP /DE/,WHR,0.16,0.061,0.023,0.09699999999999999,0.027999999999999997,2.6310000000000002,1.0490000000000002,2.526,0.159,0.3865336658354115,0.7761013880506941,0.12009656004828002,0.294481337302496,1.1784229670044166,1055,0.14691943127962084,1.218957345971564,0.05814914843190211,0.18862559241706162,0.09684175715151849,0.09849528743868159,0.0,0.1794162826420891,0.01747230336769002,0.09132998952764151,0.06096014992007937,0.030755663341233534,0.00733065093975638,3
1750,energy,2013-09-30,WILLIAMS COMPANIES INC,WMB,0.5329999999999999,0.215,0.142,0.14300000000000002,0.044000000000000004,-0.519,1.242,2.276,0.441,0.8637951105937136,4.179476351351352,0.21494932432432431,1.3325703514204927,0.3077239281456818,-446,-1.663677130044843,-22.190582959641254,-0.059577878706919586,-1.141255605381166,0.0762757146673791,0.317659631311782,0.0,0.5416397675919948,0.05009350788137858,0.31632380443494523,0.21533529254608602,0.17218808442425862,0.04808976756612343,8
1751,utilities,2013-09-30,Wisconsin Energy Corporation,WEC,0.613,0.23600000000000002,0.129,0.131,0.038,1.088,0.883,2.4290000000000003,0.368,0.5054945054945055,3.808309037900875,0.18075801749271136,1.2542006721075372,0.29723486174308716,594,0.46464646464646464,8.796296296296296,0.13989637305699482,0.4175084175084175,0.0,0.377296278850683,0.0,0.02498265093684941,-0.039566650965614694,0.32312764955252005,0.23551577955723033,0.20065944418276024,0.07206782854451248,4
1752,consumer_discretionary,2013-09-30,WYNDHAM WORLDWIDE CORP,WYN,0.5379999999999999,0.191,0.08800000000000001,0.207,0.042,1.018,0.966,3.9010000000000002,0.48200000000000004,0.33668341708542715,4.151140684410646,0.11787072243346007,2.2615225271879855,0.4791292401986685,405,0.3308641975308642,10.782716049382715,0.08932509925011028,0.30617283950617286,0.30635200705778565,0.3471548301720335,0.0,0.10098394614189539,-0.014336127040141155,0.23202470224966917,0.19122187913542127,0.13850904278782533,0.05050727834142038,3
1753,consumer_discretionary,2013-09-30,Wynn Resorts Ltd,WYNN,0.374,0.21100000000000002,0.154,2.9210000000000003,0.107,1.524,2.029,26.436,0.767,1.7854609929078014,2.4586720867208673,0.19444444444444445,13.196363636363637,0.6925424628450106,860,1.1709302325581394,4.219767441860465,0.16478252538800536,0.33372093023255817,0.08258287028166315,0.16229162674841924,0.0,1.7447325769854134,0.24353324391645909,0.2828127993868557,0.2113431691894999,0.15366928530369803,-0.00019160758766047136,3
1754,utilities,2013-09-30,Xcel Energy Inc,XEL,0.552,0.18,0.08900000000000001,0.102,0.028999999999999998,-0.7140000000000001,0.894,2.509,0.353,0.538121546961326,3.948662328271873,0.21764280549530007,1.2307865675005634,0.32523040364792394,-646,-0.7538699690402477,-16.907120743034056,-0.06378357030015798,-0.9318885448916409,0.21484992101105846,0.37243285939968407,0.0,0.027919645897173988,-0.030805687203791468,0.2731042654028436,0.1799960505529226,0.13378751974723538,0.04443127962085308,4
1755,information_tech,2013-09-30,Xerox Corp.,XRX,0.342,0.08,0.06,0.102,0.040999999999999995,1.652,1.4,1.4980000000000002,0.28300000000000003,0.21338912133891214,2.470327421555252,0.06753069577080491,0.6029301589944227,0.680359820089955,1974,0.12917933130699089,3.6691995947315097,0.09666519759071544,0.10030395136778116,0.20278145046765583,0.2621810880955879,0.03207482493511581,0.21082910321489,0.11571421575828804,0.1435776896332207,0.07986876254835708,0.06287645071250184,0.012536114783800989,2
1756,information_tech,2013-09-30,XILINX INC,XLNX,0.6779999999999999,0.294,0.24,0.18600000000000003,0.107,1.284,1.89,0.741,0.18600000000000003,0.4652908067542214,-1.8349381017881705,0.0,-0.46448467966573814,0.444,684,0.36257309941520466,-1.9502923976608186,0.3081081081081081,0.0,0.16486486486486487,0.38423423423423425,0.21486486486486486,1.5276653171390013,0.5941441441441442,0.32747747747747746,0.29414414414414414,0.26576576576576577,0.025675675675675677,2
1757,industrials,2013-09-30,Xylem Inc.,XYL,0.396,0.127,0.078,0.14300000000000002,0.063,1.3330000000000002,2.4,1.256,0.258,0.25252525252525254,1.123397435897436,0.08814102564102565,0.33799421407907426,0.8102158580893354,396,0.1893939393939394,1.77020202020202,0.10445792666842522,0.1388888888888889,0.24109733579530468,0.26905829596412556,0.02796096016882089,0.645326504481434,0.2883144289105777,0.16460036929570035,0.12714323397520444,0.10234766552360855,0.024004220522289635,0
1758,consumer_discretionary,2013-09-30,YUM BRANDS INC,YUM,0.276,0.157,0.111,0.614,0.166,0.8029999999999999,0.909,2.701,0.32899999999999996,0.3821138211382114,0.7866666666666666,0.05153153153153153,0.9031857674803475,1.5008384572386808,1185,0.4759493670886076,1.8421940928270042,0.08826815642458101,0.12067510548523207,0.1125512104283054,0.11947858472998138,0.0,0.36476783149832454,-0.014227188081936685,0.20670391061452514,0.1569459962756052,0.14845437616387336,0.03798882681564246,3
1759,health_care,2013-09-30,Zoetis,ZTS,0.639,0.191,0.10099999999999999,0.10800000000000001,0.07,1.11,2.55,0.55,0.09300000000000001,0.1444954128440367,0.25728155339805825,0.030097087378640777,0.0655778272704776,0.6924305333759182,484,0.13016528925619836,0.5475206611570248,0.11162361623616236,0.0640495867768595,0.3390221402214022,0.4481088560885609,0.09432656826568266,0.28227960819234194,0.4015221402214022,0.23754612546125461,0.19142066420664205,0.16374538745387454,0.06319188191881919,1
1760,industrials,2012-09-30,3M,MMM,0.47600000000000003,0.21600000000000003,0.151,0.247,0.13,0.884,2.198,0.9009999999999999,0.184,0.36578171091445427,0.17454734922495765,0.017324475706656246,0.07386582878562373,0.8586675947678297,3896,0.4137577002053388,0.34394250513347024,0.13159494697020874,0.03413757700205339,0.20566777004661219,0.2595419847328244,0.05387421468621226,0.7608794541319182,0.2668040262109032,0.259305546173073,0.21630750523542525,0.21181517260014862,0.06046071742214416,0
1761,health_care,2012-09-30,ABBOTT LABORATORIES,ABT,0.517,0.042,0.289,0.2,0.08199999999999999,0.387,1.525,1.443,0.267,0.5900900900900901,1.8840963217782483,0.062450383699391376,0.2787456445993031,0.28278005639579595,1976,1.5247975708502024,3.603238866396761,0.11195467422096317,0.1194331983805668,0.3601699716713881,0.4756940509915014,0.05354107648725213,0.567556296914095,0.4994900849858357,0.21410764872521246,0.04175637393767705,0.03575070821529745,0.0009631728045325779,1
1762,information_tech,2012-09-30,Accenture plc,ACN,0.302,0.13,0.095,0.611,0.17,1.188,1.5519999999999998,2.6039999999999996,0.0,0.37235708692247454,-1.4871278262816208,-0.006044325050369375,-1.4366349480968859,1.7868586858685869,3034,0.31344759393539884,-2.1895187870797628,0.10188729934851233,-0.008899143045484509,0.17173752434683323,0.17173752434683323,0.0,0.8192132198791466,0.15041305661898047,0.15001007455168244,0.1300624622204312,0.13110349922761771,0.036234804217878974,2
1763,information_tech,2012-09-30,Activision Blizzard,ATVI,0.61,0.21100000000000002,0.185,0.077,0.067,0.86,2.593,0.161,0.0,0.25245098039215685,-2.980392156862745,-0.0018674136321195146,-0.302158273381295,0.35919797864536634,702,0.2934472934472934,-4.547008547008547,0.1592920353982301,-0.002849002849002849,0.2561833446789199,0.39913773542092124,0.14295439074200136,2.150943396226415,0.5364193328795098,0.2430224642614023,0.21102791014295438,0.21080099841161787,0.02564102564102564,2
1764,industrials,2012-09-30,ACUITY BRANDS INC,AYI,0.408,0.114,0.06,0.139,0.067,1.42,2.135,1.083,0.207,0.1896551724137931,0.28735632183908044,0.11877394636015326,0.08992805755395683,1.1134139320667817,165,0.13333333333333333,0.45454545454545453,0.08531540847983454,0.18787878787878787,0.29317476732161324,0.29317476732161324,0.0,0.7808219178082192,0.2140641158221303,0.13495346432264738,0.11427094105480869,0.09255429162357807,0.03257497414684592,0
1765,information_tech,2012-09-30,ADOBE SYSTEMS INC,ADBE,0.8959999999999999,0.27899999999999997,0.185,0.131,0.086,1.371,3.1439999999999997,0.526,0.166,0.0,-0.8618556701030928,0.04604810996563574,-0.2094888072168393,0.46359356180882516,1073,0.0,-1.168685927306617,0.2534246575342466,0.06244175209692451,0.4329239489844119,0.6173830892772791,0.1740670760510156,2.480717488789238,0.5647142182333491,0.343646669815777,0.27893245158242796,0.2409069437883798,0.055739253660840815,2
1766,consumer_discretionary,2012-09-30,ADVANCE AUTO PARTS INC,AAP,0.49700000000000005,0.11,0.065,0.382,0.09699999999999999,1.263,1.206,2.937,0.14400000000000002,0.044444444444444446,0.1745664739884393,0.035838150289017344,0.14258734655335223,1.4898057088030703,512,0.03515625,0.294921875,0.08243439059732732,0.060546875,0.38657221059410724,0.38657221059410724,0.0,0.19589877835951133,0.07615520850104653,0.13926903880212527,0.10996618901948156,0.10513604894541942,0.03992915794558042,3
1767,information_tech,2012-09-30,ADVANCED MICRO DEVICES INC,AMD,0.348,-0.025,-0.09300000000000001,-0.579,-0.122,-0.601,1.361,3.741,0.405,-0.0,3.5984848484848486,1.2575757575757576,0.4515209125475285,1.3111467522052926,366,0.0,1.2978142076502732,0.05596330275229358,0.453551912568306,0.14694189602446484,0.3724770642201835,0.22232415902140673,0.657861099275671,0.12966360856269113,0.02018348623853211,-0.024464831804281346,-0.09831804281345566,-0.005810397553516819,2
1768,utilities,2012-09-30,AES CORP,AES,0.249,0.22899999999999998,0.094,0.14800000000000002,0.034,1.245,1.198,3.307,0.489,0.0,3.6890937622597098,0.23813260102000786,1.7828230163996588,0.3638044507054654,218,0.0,86.27064220183486,0.01318973862536302,5.568807339449541,0.020450145208131654,0.020450145208131654,0.0,0.42968162446728503,0.09565585672797677,0.3084462729912875,0.22876331074540174,0.14121490803484996,0.04289690222652469,4
1769,health_care,2012-09-30,AGILENT TECHNOLOGIES INC,A,0.531,0.172,0.163,0.23399999999999999,0.11699999999999999,0.879,3.275,0.992,0.231,0.03170289855072464,-1.2157001414427158,0.05799151343705799,-0.3638095238095238,0.7210241155848295,970,0.03608247422680412,-1.7721649484536082,0.14292028878738766,0.08453608247422681,0.2632974804773832,0.359510829527037,0.09621334904965374,2.123160762942779,0.615146603801385,0.20833947252099602,0.1716516870487697,0.1654633858847797,0.0027994695741859438,1
1770,materials,2012-09-30,AIR PRODUCTS & CHEMICALS INC /DE/,APD,0.264,0.149,0.14800000000000002,0.209,0.09300000000000001,0.3,1.42,1.239,0.28300000000000003,0.37176644493717664,1.7275985663082438,0.050627240143369175,0.5801113284188356,0.6325515758349574,406,1.2389162561576355,9.497536945812808,0.04313183894613832,0.27832512315270935,0.09763093593965792,0.1143099968129183,0.013067034951662594,0.16908665105386417,0.0953999787527887,0.23711887814724317,0.14926165940720282,0.16434717943269947,0.03877616062891746,5
1771,information_tech,2012-09-30,AKAMAI TECHNOLOGIES INC,AKAM,0.593,0.245,0.161,0.08800000000000001,0.08,1.063,4.575,0.09699999999999999,0.0,0.0,-0.867237687366167,-0.019271948608137045,-0.18400726942298956,0.4979287489643745,206,0.0,-1.9660194174757282,0.1713810316139767,-0.043689320388349516,0.2853577371048253,0.34775374376039936,0.04742096505823627,2.7181208053691277,0.4417637271214642,0.38851913477537436,0.24459234608985025,0.25374376039933444,0.09317803660565724,2
1772,industrials,2012-09-30,"ALASKA AIR GROUP, INC.",ALK,0.273,0.125,0.07400000000000001,0.23399999999999999,0.062,0.9109999999999999,1.123,2.7769999999999997,0.196,0.0,-0.14457831325301204,0.05783132530120482,-0.08339124391938846,0.840691685062546,307,0.0,-0.39087947882736157,0.06717724288840263,0.1563517915309446,0.03785557986870897,0.14792122538293218,0.0,0.7756703727926749,0.04113785557986871,0.18161925601750548,0.12516411378555797,0.11881838074398249,0.045295404814004375,0
1773,materials,2012-09-30,ALBEMARLE CORP,ALB,0.337,0.185,0.147,0.235,0.126,0.68,3.391,0.861,0.225,0.15,0.37717908082408874,0.058637083993660855,0.13171001660210294,0.8575676479333928,272,0.22058823529411764,0.875,0.09431345353675451,0.13602941176470587,0.1251733703190014,0.15256588072122051,0.027392510402219142,1.1986143187066975,0.35957004160887657,0.21879334257975036,0.1848127600554785,0.17233009708737865,0.0384882108183079,5
1774,industrials,2012-09-30,ALCOA INC.,ARNC,0.179,0.071,0.032,0.047,0.02,1.827,1.2830000000000001,1.3330000000000002,0.23399999999999999,0.2144026186579378,2.2783568362967506,0.16063764561618638,0.4322186682175051,0.6219092721834496,1116,0.11738351254480286,6.659498207885305,0.04472766622580257,0.46953405017921146,0.041160674922848785,0.10781131016792914,0.007374453929702217,0.3224679860302678,0.06813354174181395,0.13073624303635126,0.07137990461304156,0.04260350286561661,0.010220031261272093,0
1775,real_estate,2012-09-30,Alexandria Real Estate Equities Inc,ARE,0.7,0.292,0.20800000000000002,0.032,0.016,-1.465,0.132,0.981,0.435,2.027027027027027,8.587719298245615,0.19298245614035087,0.8350867216377594,0.07753050969131371,-108,-1.3888888888888888,-27.194444444444443,-0.2,-0.6111111111111112,0.08518518518518518,0.4074074074074074,0.0,0.08362676056338028,-1.825925925925926,0.6333333333333333,0.29259259259259257,0.1648148148148148,0.0,6
1776,health_care,2012-09-30,ALEXION PHARMACEUTICALS INC,ALXN,0.883,0.35200000000000004,0.213,0.11900000000000001,0.08900000000000001,0.981,3.897,0.33799999999999997,0.064,0.0,-1.9151670951156812,0.015424164524421594,-0.39797008547008544,0.4154030327214685,218,0.0,-3.4174311926605503,0.20941402497598463,0.027522935779816515,0.3448607108549472,0.5312199807877042,0.18635926993275698,2.5027624309392267,1.0067243035542748,0.37367915465898177,0.3525456292026897,0.34966378482228627,0.13640730067243034,1
1777,information_tech,2012-09-30,ALLIANCE DATA SYSTEMS CORP,ADS,0.42200000000000004,0.267,0.115,0.821,0.039,1.932,1.671,20.142,0.5720000000000001,0.0,4.733819507748405,0.26162260711030083,10.554878048780488,0.33778332693046487,782,0.0,6.640664961636829,0.22234859255046915,0.3670076726342711,0.029286323571225476,0.15524594825135057,0.0,0.15958333333333333,0.9155530281489906,0.3119135626954791,0.2669889110036963,0.18538527153824283,0.07023030992323002,2
1778,utilities,2012-09-30,ALLIANT ENERGY CORP,LNT,1.0,0.155,0.09,0.08800000000000001,0.028999999999999998,0.122,1.0090000000000001,2.005,0.289,0.7811320754716982,3.4024691358024692,0.18765432098765433,0.8601747815230961,0.3230162027420025,32,6.46875,86.125,0.010289389067524116,4.75,0.5038585209003216,0.845016077170418,0.0,0.040103492884864166,0.002572347266881029,0.2604501607717042,0.15498392282958198,0.122508038585209,0.024115755627009645,4
1779,consumer_staples,2012-09-30,"ALTRIA GROUP, INC.",MO,0.39,0.29,0.16,1.004,0.11199999999999999,1.3980000000000001,0.935,7.982,0.396,0.8563761819575773,1.5911812738160043,0.16589548176374525,2.997180210202512,0.6993835264569895,5470,0.6126142595978062,2.1374771480804386,0.22321975107120995,0.22285191956124314,0.1007141399714344,0.09973474801061008,0.0,0.34436042848141146,-0.016894511324219548,0.2998571720057131,0.2901448683942053,0.24084880636604775,0.0810854927565803,7
1780,consumer_discretionary,2012-09-30,AMAZON COM INC,AMZN,0.237,0.009000000000000001,0.001,0.005,0.002,43.641000000000005,1.041,2.023,0.0,0.0,-2.1985756179304565,0.016757436112274822,-0.6948232490401165,2.5074888324428484,1702,0.0,-3.083431257344301,0.02972614223836803,0.023501762632197415,0.22525150202598854,0.2281158306553025,0.0,0.4163427211424038,0.008959759675841833,0.041689953891295234,0.009274137208327511,0.00836593544781333,0.005588933910856504,3
1781,utilities,2012-09-30,AMEREN CORP,AEE,0.612,0.182,0.086,0.065,0.022000000000000002,1.2109999999999999,1.286,1.931,0.29600000000000004,0.7129277566539924,3.9147331786542923,0.22447795823665892,0.8365146256817055,0.26001268767181224,637,0.5886970172684458,10.59497645211931,0.10361093038386467,0.6075353218210361,0.0,0.42908262849707224,0.0,0.14285714285714285,0.08295380611581002,0.280416395575797,0.18249837345478204,0.11239427456083279,0.0413142485361093,4
1782,utilities,2012-09-30,AMERICAN ELECTRIC POWER CO INC,AEP,0.629,0.193,0.129,0.133,0.037000000000000005,2.3369999999999997,0.633,2.5610000000000004,0.348,0.46367851622874806,3.8572989510489513,0.1979895104895105,1.2036140470508012,0.28945100817647396,4536,0.1984126984126984,3.8913139329805997,0.3000793860809738,0.19973544973544974,0.0,0.4354988092087854,0.0,0.07790046891544396,-0.1606906589044721,0.30272558878010053,0.19323895210373115,0.1565890447208256,0.0541148451971421,4
1783,real_estate,2012-09-30,AMERICAN TOWER CORP /MA/,AMT,0.747,0.381,0.157,0.121,0.033,2.912,1.014,2.6460000000000004,0.5870000000000001,0.48148148148148145,4.271498771498772,0.207002457002457,1.9948364888123924,0.21071681485561414,1337,0.16529543754674644,5.201196709050112,0.49925317401045555,0.25205684367988035,0.11463778939507095,0.3655713218820015,0.0,0.5640176600441501,0.0048543689320388345,0.607916355489171,0.38125466766243465,0.1717699775952203,0.014563106796116505,6
1784,utilities,2012-09-30,"American Water Works Company, Inc.",AWK,1.0,0.302,0.121,0.076,0.023,1.159,0.792,2.296,0.392,0.49230769230769234,4.716239316239316,0.27008547008547007,1.2907602339181286,0.19080068143100512,377,0.4244031830238727,14.63660477453581,0.1402529761904762,0.8381962864721485,0.48400297619047616,0.6975446428571429,0.0,0.013440860215053764,-0.05766369047619048,0.43526785714285715,0.30245535714285715,0.19345238095238096,0.07663690476190477,4
1785,health_care,2012-09-30,AMERISOURCEBERGEN CORP,ABC,0.032,0.016,0.009000000000000001,0.24,0.045,1.5590000000000002,1.02,4.375,0.11900000000000001,0.18634423897581792,0.15976761074800291,0.06463326071169208,0.07508532423208192,4.946786893573787,1096,0.11952554744525548,0.20072992700729927,0.01406895843495674,0.0812043795620438,0.01383789889861621,0.015365459166645272,0.0,0.1512190667518948,0.0028112243588097868,0.017676054530050576,0.016199840825652744,0.014556750789453416,0.005455572385818079,1
1786,industrials,2012-09-30,AMETEK INC/,AME,0.34600000000000003,0.213,0.129,0.187,0.08900000000000001,1.296,1.6840000000000002,1.104,0.293,0.09895833333333333,1.5152354570637119,0.09695290858725762,0.5328787140769605,0.6922898819171105,498,0.07630522088353414,2.1967871485943773,0.1665551839464883,0.14056224899598393,0.11672240802675585,0.1331103678929766,0.0,0.2702702702702703,0.14381270903010032,0.24147157190635452,0.21270903010033446,0.1862876254180602,0.05752508361204013,0
1787,energy,2012-09-30,ANADARKO PETROLEUM CORP,APC,0.8640000000000001,0.27,-0.185,-0.135,-0.05,-1.018,1.415,1.7280000000000002,0.294,-0.06832767081917705,1.6536482385538989,0.1107006201345824,0.6602223041668862,0.2681009675737268,2697,0.06711160548757879,4.647015202076381,0.1942803630600778,0.3110863922877271,0.1333381357153148,0.5942227344763003,0.07751044518080968,0.5505205143906919,0.14637660279498632,0.5459587955625991,0.2700619507275609,-0.2466503385679297,-0.061662584641982425,8
1788,information_tech,2012-09-30,ANALOG DEVICES INC,ADI,0.6459999999999999,0.314,0.24100000000000002,0.163,0.12,1.0270000000000001,8.969,0.354,0.157,0.5,-3.010351966873706,0.013457556935817806,-0.7217671878878134,0.49880886934212937,674,0.486646884272997,-4.314540059347181,0.2476120499632623,0.019287833827893175,0.1462160176340926,0.33210874357090375,0.1855253490080823,7.3968565815324165,1.488611315209405,0.35488611315209406,0.31410727406318883,0.3056576047024247,0.06465833945628215,2
1789,information_tech,2012-09-30,ANSYS INC,ANSS,0.8240000000000001,0.377,0.256,0.10099999999999999,0.073,1.4880000000000002,1.818,0.382,0.047,0.0,-1.2857142857142858,0.0,-0.24217462932454695,0.2856575288041319,274,0.0,-1.6094890510948905,0.3810848400556328,0.0,0.2573018080667594,0.44645340751043117,0.1599443671766342,1.2210065645514223,0.5201668984700973,0.47705146036161333,0.3769123783031989,0.3769123783031989,0.12100139082058414,2
1790,energy,2012-09-30,APACHE CORP,APA,1.0,0.499,0.271,0.158,0.08800000000000001,0.47600000000000003,0.968,0.795,0.139,0.06787932564330079,0.5480243883126138,0.012510887639559744,0.2387127927430759,0.32445101919271485,2146,0.14259086672879775,3.2250698974836904,0.12707247749881573,0.07362534948741846,0.02717906205589768,0.5011250592136428,0.0,0.059439854926455774,-0.009474182851729039,0.7478090952155376,0.4988749407863572,0.4792160113690194,0.20778067266698247,8
1791,real_estate,2012-09-30,APARTMENT INVESTMENT & MANAGEMENT CO,AIV,0.5770000000000001,0.14800000000000002,-0.064,-0.047,-0.009000000000000001,-4.099,0.364,4.596,0.695,-1.0388349514563107,8.817325800376647,0.4952919020715631,3.8127035830618894,0.1330034924330617,422,0.25355450236966826,11.09478672985782,0.4617067833698031,0.6232227488151659,0.05579868708971553,0.4288840262582057,0.0,0.1044776119402985,-0.6061269146608315,0.5809628008752735,0.14770240700218817,-0.1389496717724289,-0.006564551422319475,6
